q0,deltaQ0,wMu,firstmoment,secondmoment,thirdmoment,skewness
0.302,0.0036250000000000006,0.015918367346938776,0.301994,0.0912,0.027554,-1e-06
0.302,0.0036250000000000006,0.02183673469387755,0.302028,0.0912,0.027563,2e-05
0.302,0.0036250000000000006,0.027755102040816326,0.302073,0.0913,0.027575,0.00014
0.302,0.0036250000000000006,0.0336734693877551,0.302128,0.0913,0.027591,0.000553
0.302,0.0036250000000000006,0.03959183673469388,0.302193,0.0913,0.027609,0.001632
0.302,0.0036250000000000006,0.04551020408163265,0.302269,0.0914,0.027629,0.004002
0.302,0.0036250000000000006,0.05142857142857143,0.302355,0.0914,0.027653,0.008598
0.302,0.0036250000000000006,0.057346938775510205,0.302452,0.0915,0.02768,0.016708
0.302,0.0036250000000000006,0.06326530612244897,0.302559,0.0916,0.027709,0.029959
0.302,0.0036250000000000006,0.06918367346938775,0.302677,0.0916,0.027742,0.050249
0.302,0.0036250000000000006,0.07510204081632653,0.302804,0.0917,0.027777,0.079599
0.302,0.0036250000000000006,0.08102040816326529,0.302942,0.0918,0.027816,0.119937
0.302,0.0036250000000000006,0.08693877551020407,0.30309,0.0919,0.027857,0.172837
0.302,0.0036250000000000006,0.09285714285714285,0.303248,0.092,0.027901,0.239268
0.302,0.0036250000000000006,0.09877551020408162,0.303416,0.0921,0.027949,0.319395
0.302,0.0036250000000000006,0.1046938775510204,0.303594,0.0922,0.027999,0.412494
0.302,0.0036250000000000006,0.11061224489795918,0.303783,0.0923,0.028052,0.516987
0.302,0.0036250000000000006,0.11653061224489795,0.30398,0.0924,0.028108,0.630604
0.302,0.0036250000000000006,0.12244897959183673,0.304188,0.0926,0.028167,0.750631
0.302,0.0036250000000000006,0.12836734693877552,0.304406,0.0927,0.02823,0.874178
0.302,0.0036250000000000006,0.13428571428571429,0.304633,0.0928,0.028295,0.998446
0.302,0.0036250000000000006,0.14020408163265308,0.304869,0.093,0.028363,1.120916
0.302,0.0036250000000000006,0.14612244897959184,0.305115,0.0931,0.028435,1.239489
0.302,0.0036250000000000006,0.1520408163265306,0.305371,0.0933,0.028509,1.352535
0.302,0.0036250000000000006,0.1579591836734694,0.305636,0.0935,0.028587,1.458896
0.302,0.0036250000000000006,0.16387755102040816,0.30591,0.0936,0.028667,1.557844
0.302,0.0036250000000000006,0.16979591836734695,0.306193,0.0938,0.028751,1.649018
0.302,0.0036250000000000006,0.1757142857142857,0.306486,0.094,0.028838,1.732348
0.302,0.0036250000000000006,0.1816326530612245,0.306788,0.0942,0.028928,1.807984
0.302,0.0036250000000000006,0.18755102040816327,0.307098,0.0944,0.029022,1.876232
0.302,0.0036250000000000006,0.19346938775510206,0.307418,0.0946,0.029118,1.937494
0.302,0.0036250000000000006,0.19938775510204082,0.307746,0.0948,0.029218,1.992228
0.302,0.0036250000000000006,0.20530612244897958,0.308083,0.095,0.029321,2.040908
0.302,0.0036250000000000006,0.21122448979591837,0.308429,0.0952,0.029427,2.083994
0.302,0.0036250000000000006,0.21714285714285714,0.308784,0.0954,0.029537,2.121916
0.302,0.0036250000000000006,0.22306122448979593,0.309147,0.0957,0.02965,2.15506
0.302,0.0036250000000000006,0.2289795918367347,0.309518,0.0959,0.029767,2.183757
0.302,0.0036250000000000006,0.23489795918367348,0.309898,0.0962,0.029887,2.208287
0.302,0.0036250000000000006,0.24081632653061225,0.310286,0.0964,0.03001,2.228878
0.302,0.0036250000000000006,0.24673469387755104,0.310683,0.0967,0.030137,2.245716
0.302,0.0036250000000000006,0.25265306122448977,0.311087,0.0969,0.030267,2.258951
0.302,0.0036250000000000006,0.25857142857142856,0.3115,0.0972,0.030401,2.268712
0.302,0.0036250000000000006,0.26448979591836735,0.31192,0.0975,0.030538,2.275112
0.302,0.0036250000000000006,0.27040816326530615,0.312347,0.0978,0.030678,2.278263
0.302,0.0036250000000000006,0.2763265306122449,0.312782,0.0981,0.030822,2.27828
0.302,0.0036250000000000006,0.28224489795918367,0.313224,0.0984,0.030969,2.27529
0.302,0.0036250000000000006,0.28816326530612246,0.313673,0.0987,0.031119,2.269432
0.302,0.0036250000000000006,0.2940816326530612,0.314127,0.099,0.031272,2.260861
0.302,0.0036250000000000006,0.3,0.314588,0.0993,0.031429,2.249748
0.303,0.0036250000000000006,0.01,0.302967,0.0918,0.027821,-3e-06
0.303,0.0036250000000000006,0.015918367346938776,0.302994,0.0918,0.027828,-1e-06
0.303,0.0036250000000000006,0.02183673469387755,0.303029,0.0918,0.027838,2e-05
0.303,0.0036250000000000006,0.027755102040816326,0.303073,0.0919,0.02785,0.000142
0.303,0.0036250000000000006,0.0336734693877551,0.303129,0.0919,0.027866,0.00056
0.303,0.0036250000000000006,0.03959183673469388,0.303194,0.0919,0.027884,0.001652
0.303,0.0036250000000000006,0.04551020408163265,0.30327,0.092,0.027905,0.004047
0.303,0.0036250000000000006,0.05142857142857143,0.303357,0.092,0.027929,0.008692
0.303,0.0036250000000000006,0.057346938775510205,0.303454,0.0921,0.027956,0.016883
0.303,0.0036250000000000006,0.06326530612244897,0.303561,0.0922,0.027986,0.030264
0.303,0.0036250000000000006,0.06918367346938775,0.303679,0.0922,0.028018,0.050744
0.303,0.0036250000000000006,0.07510204081632653,0.303807,0.0923,0.028054,0.080355
0.303,0.0036250000000000006,0.08102040816326529,0.303945,0.0924,0.028093,0.12103
0.303,0.0036250000000000006,0.08693877551020407,0.304094,0.0925,0.028135,0.174342
0.303,0.0036250000000000006,0.09285714285714285,0.304253,0.0926,0.028179,0.241247
0.303,0.0036250000000000006,0.09877551020408162,0.304421,0.0927,0.028227,0.32189
0.303,0.0036250000000000006,0.1046938775510204,0.3046,0.0928,0.028278,0.415518
0.303,0.0036250000000000006,0.11061224489795918,0.304789,0.0929,0.028332,0.520521
0.303,0.0036250000000000006,0.11653061224489795,0.304987,0.093,0.028388,0.634603
0.303,0.0036250000000000006,0.12244897959183673,0.305196,0.0932,0.028448,0.755024
0.303,0.0036250000000000006,0.12836734693877552,0.305414,0.0933,0.028511,0.878879
0.303,0.0036250000000000006,0.13428571428571429,0.305642,0.0934,0.028577,1.00336
0.303,0.0036250000000000006,0.14020408163265308,0.305879,0.0936,0.028646,1.125951
0.303,0.0036250000000000006,0.14612244897959184,0.306126,0.0937,0.028718,1.244557
0.303,0.0036250000000000006,0.1520408163265306,0.306382,0.0939,0.028793,1.357559
0.303,0.0036250000000000006,0.1579591836734694,0.306648,0.0941,0.028872,1.463814
0.303,0.0036250000000000006,0.16387755102040816,0.306923,0.0942,0.028953,1.562606
0.303,0.0036250000000000006,0.16979591836734695,0.307208,0.0944,0.029038,1.653588
0.303,0.0036250000000000006,0.1757142857142857,0.307501,0.0946,0.029125,1.7367
0.303,0.0036250000000000006,0.1816326530612245,0.307804,0.0948,0.029217,1.812102
0.303,0.0036250000000000006,0.18755102040816327,0.308115,0.095,0.029311,1.880108
0.303,0.0036250000000000006,0.19346938775510206,0.308436,0.0952,0.029408,1.941125
0.303,0.0036250000000000006,0.19938775510204082,0.308765,0.0954,0.029509,1.995613
0.303,0.0036250000000000006,0.20530612244897958,0.309104,0.0956,0.029613,2.044044
0.303,0.0036250000000000006,0.21122448979591837,0.309451,0.0959,0.029721,2.086878
0.303,0.0036250000000000006,0.21714285714285714,0.309806,0.0961,0.029832,2.12454
0.303,0.0036250000000000006,0.22306122448979593,0.310171,0.0963,0.029946,2.157408
0.303,0.0036250000000000006,0.2289795918367347,0.310543,0.0966,0.030064,2.185809
0.303,0.0036250000000000006,0.23489795918367348,0.310925,0.0968,0.030185,2.210015
0.303,0.0036250000000000006,0.24081632653061225,0.311314,0.0971,0.030309,2.230247
0.303,0.0036250000000000006,0.24673469387755104,0.311712,0.0973,0.030437,2.246687
0.303,0.0036250000000000006,0.25265306122448977,0.312118,0.0976,0.030569,2.259482
0.303,0.0036250000000000006,0.25857142857142856,0.312531,0.0979,0.030704,2.26876
0.303,0.0036250000000000006,0.26448979591836735,0.312952,0.0981,0.030842,2.274637
0.303,0.0036250000000000006,0.27040816326530615,0.313381,0.0984,0.030984,2.277228
0.303,0.0036250000000000006,0.2763265306122449,0.313817,0.0987,0.031129,2.276656
0.303,0.0036250000000000006,0.28224489795918367,0.31426,0.099,0.031277,2.273054
0.303,0.0036250000000000006,0.28816326530612246,0.31471,0.0993,0.031429,2.26657
0.303,0.0036250000000000006,0.2940816326530612,0.315166,0.0996,0.031583,2.25737
0.303,0.0036250000000000006,0.3,0.315627,0.0999,0.031741,2.245632
0.304,0.0036250000000000006,0.01,0.303968,0.0924,0.028097,-3e-06
0.304,0.0036250000000000006,0.015918367346938776,0.303994,0.0924,0.028105,-1e-06
0.304,0.0036250000000000006,0.02183673469387755,0.304029,0.0924,0.028115,2.1e-05
0.304,0.0036250000000000006,0.027755102040816326,0.304074,0.0925,0.028127,0.000144
0.304,0.0036250000000000006,0.0336734693877551,0.304129,0.0925,0.028142,0.000567
0.304,0.0036250000000000006,0.03959183673469388,0.304195,0.0925,0.028161,0.001671
0.304,0.0036250000000000006,0.04551020408163265,0.304272,0.0926,0.028182,0.004093
0.304,0.0036250000000000006,0.05142857142857143,0.304358,0.0926,0.028206,0.008786
0.304,0.0036250000000000006,0.057346938775510205,0.304456,0.0927,0.028233,0.01706
0.304,0.0036250000000000006,0.06326530612244897,0.304563,0.0928,0.028264,0.03057
0.304,0.0036250000000000006,0.06918367346938775,0.304682,0.0928,0.028297,0.051241
0.304,0.0036250000000000006,0.07510204081632653,0.30481,0.0929,0.028333,0.081115
0.304,0.0036250000000000006,0.08102040816326529,0.304949,0.093,0.028372,0.122129
0.304,0.0036250000000000006,0.08693877551020407,0.305098,0.0931,0.028414,0.175854
0.304,0.0036250000000000006,0.09285714285714285,0.305257,0.0932,0.028459,0.243233
0.304,0.0036250000000000006,0.09877551020408162,0.305426,0.0933,0.028508,0.324391
0.304,0.0036250000000000006,0.1046938775510204,0.305606,0.0934,0.028559,0.418547
0.304,0.0036250000000000006,0.11061224489795918,0.305795,0.0935,0.028613,0.52406
0.304,0.0036250000000000006,0.11653061224489795,0.305994,0.0937,0.02867,0.638604
0.304,0.0036250000000000006,0.12244897959183673,0.306203,0.0938,0.028731,0.759415
0.304,0.0036250000000000006,0.12836734693877552,0.306422,0.0939,0.028794,0.883575
0.304,0.0036250000000000006,0.13428571428571429,0.306651,0.0941,0.028861,1.008265
0.304,0.0036250000000000006,0.14020408163265308,0.306889,0.0942,0.02893,1.130972
0.304,0.0036250000000000006,0.14612244897959184,0.307137,0.0944,0.029003,1.249607
0.304,0.0036250000000000006,0.1520408163265306,0.307394,0.0945,0.029079,1.362564
0.304,0.0036250000000000006,0.1579591836734694,0.307661,0.0947,0.029158,1.468709
0.304,0.0036250000000000006,0.16387755102040816,0.307937,0.0949,0.029241,1.567344
0.304,0.0036250000000000006,0.16979591836734695,0.308222,0.095,0.029326,1.658132
0.304,0.0036250000000000006,0.1757142857142857,0.308516,0.0952,0.029415,1.741026
0.304,0.0036250000000000006,0.1816326530612245,0.30882,0.0954,0.029507,1.816195
0.304,0.0036250000000000006,0.18755102040816327,0.309133,0.0956,0.029602,1.883958
0.304,0.0036250000000000006,0.19346938775510206,0.309454,0.0958,0.0297,1.944729
0.304,0.0036250000000000006,0.19938775510204082,0.309785,0.096,0.029802,1.998969
0.304,0.0036250000000000006,0.20530612244897958,0.310124,0.0963,0.029907,2.047151
0.304,0.0036250000000000006,0.21122448979591837,0.310472,0.0965,0.030016,2.08973
0.304,0.0036250000000000006,0.21714285714285714,0.310829,0.0967,0.030128,2.127126
0.304,0.0036250000000000006,0.22306122448979593,0.311195,0.097,0.030243,2.159713
0.304,0.0036250000000000006,0.2289795918367347,0.311569,0.0972,0.030362,2.187809
0.304,0.0036250000000000006,0.23489795918367348,0.311951,0.0974,0.030484,2.211679
0.304,0.0036250000000000006,0.24081632653061225,0.312342,0.0977,0.03061,2.23154
0.304,0.0036250000000000006,0.24673469387755104,0.312741,0.098,0.030739,2.247566
0.304,0.0036250000000000006,0.25265306122448977,0.313148,0.0982,0.030872,2.259906
0.304,0.0036250000000000006,0.25857142857142856,0.313563,0.0985,0.031008,2.268684
0.304,0.0036250000000000006,0.26448979591836735,0.313985,0.0988,0.031148,2.274022
0.304,0.0036250000000000006,0.27040816326530615,0.314415,0.0991,0.031291,2.276039
0.304,0.0036250000000000006,0.2763265306122449,0.314852,0.0994,0.031437,2.274864
0.304,0.0036250000000000006,0.28224489795918367,0.315296,0.0997,0.031587,2.270638
0.304,0.0036250000000000006,0.28816326530612246,0.315747,0.1,0.03174,2.26352
0.304,0.0036250000000000006,0.2940816326530612,0.316204,0.1003,0.031896,2.253683
0.304,0.0036250000000000006,0.3,0.316666,0.1006,0.032055,2.241316
0.305,0.0036250000000000006,0.01,0.304968,0.093,0.028376,-3e-06
0.305,0.0036250000000000006,0.015918367346938776,0.304995,0.093,0.028383,-1e-06
0.305,0.0036250000000000006,0.02183673469387755,0.305029,0.0931,0.028393,2.1e-05
0.305,0.0036250000000000006,0.027755102040816326,0.305075,0.0931,0.028405,0.000146
0.305,0.0036250000000000006,0.0336734693877551,0.30513,0.0931,0.028421,0.000574
0.305,0.0036250000000000006,0.03959183673469388,0.305196,0.0932,0.02844,0.001691
0.305,0.0036250000000000006,0.04551020408163265,0.305273,0.0932,0.028461,0.004139
0.305,0.0036250000000000006,0.05142857142857143,0.30536,0.0933,0.028485,0.008881
0.305,0.0036250000000000006,0.057346938775510205,0.305458,0.0933,0.028513,0.017238
0.305,0.0036250000000000006,0.06326530612244897,0.305566,0.0934,0.028543,0.030879
0.305,0.0036250000000000006,0.06918367346938775,0.305684,0.0935,0.028577,0.051741
0.305,0.0036250000000000006,0.07510204081632653,0.305813,0.0935,0.028613,0.081878
0.305,0.0036250000000000006,0.08102040816326529,0.305952,0.0936,0.028653,0.123233
0.305,0.0036250000000000006,0.08693877551020407,0.306102,0.0937,0.028696,0.177371
0.305,0.0036250000000000006,0.09285714285714285,0.306261,0.0938,0.028741,0.245226
0.305,0.0036250000000000006,0.09877551020408162,0.306431,0.0939,0.02879,0.326899
0.305,0.0036250000000000006,0.1046938775510204,0.306611,0.094,0.028842,0.421581
0.305,0.0036250000000000006,0.11061224489795918,0.306801,0.0941,0.028896,0.527602
0.305,0.0036250000000000006,0.11653061224489795,0.307001,0.0943,0.028954,0.642605
0.305,0.0036250000000000006,0.12244897959183673,0.307211,0.0944,0.029015,0.763804
0.305,0.0036250000000000006,0.12836734693877552,0.30743,0.0945,0.029079,0.888264
0.305,0.0036250000000000006,0.13428571428571429,0.30766,0.0947,0.029147,1.013161
0.305,0.0036250000000000006,0.14020408163265308,0.307899,0.0948,0.029217,1.13598
0.305,0.0036250000000000006,0.14612244897959184,0.308147,0.095,0.02929,1.254642
0.305,0.0036250000000000006,0.1520408163265306,0.308405,0.0951,0.029367,1.367549
0.305,0.0036250000000000006,0.1579591836734694,0.308673,0.0953,0.029447,1.473583
0.305,0.0036250000000000006,0.16387755102040816,0.30895,0.0955,0.02953,1.572059
0.305,0.0036250000000000006,0.16979591836734695,0.309236,0.0957,0.029616,1.662652
0.305,0.0036250000000000006,0.1757142857142857,0.309531,0.0959,0.029706,1.745326
0.305,0.0036250000000000006,0.1816326530612245,0.309836,0.0961,0.029799,1.820261
0.305,0.0036250000000000006,0.18755102040816327,0.31015,0.0963,0.029895,1.887782
0.305,0.0036250000000000006,0.19346938775510206,0.310472,0.0965,0.029995,1.948307
0.305,0.0036250000000000006,0.19938775510204082,0.310804,0.0967,0.030097,2.002298
0.305,0.0036250000000000006,0.20530612244897958,0.311145,0.0969,0.030204,2.050228
0.305,0.0036250000000000006,0.21122448979591837,0.311494,0.0971,0.030313,2.092548
0.305,0.0036250000000000006,0.21714285714285714,0.311852,0.0974,0.030426,2.129674
0.305,0.0036250000000000006,0.22306122448979593,0.312218,0.0976,0.030543,2.161973
0.305,0.0036250000000000006,0.2289795918367347,0.312594,0.0978,0.030663,2.189754
0.305,0.0036250000000000006,0.23489795918367348,0.312977,0.0981,0.030786,2.213277
0.305,0.0036250000000000006,0.24081632653061225,0.313369,0.0983,0.030913,2.232752
0.305,0.0036250000000000006,0.24673469387755104,0.31377,0.0986,0.031044,2.248351
0.305,0.0036250000000000006,0.25265306122448977,0.314178,0.0989,0.031178,2.260219
0.305,0.0036250000000000006,0.25857142857142856,0.314594,0.0992,0.031315,2.268482
0.305,0.0036250000000000006,0.26448979591836735,0.315018,0.0994,0.031456,2.273265
0.305,0.0036250000000000006,0.27040816326530615,0.315449,0.0997,0.031601,2.274693
0.305,0.0036250000000000006,0.2763265306122449,0.315887,0.1,0.031748,2.272902
0.305,0.0036250000000000006,0.28224489795918367,0.316332,0.1003,0.031899,2.268043
0.305,0.0036250000000000006,0.28816326530612246,0.316784,0.1006,0.032053,2.260282
0.305,0.0036250000000000006,0.2940816326530612,0.317242,0.1009,0.032211,2.249804
0.305,0.0036250000000000006,0.3,0.317705,0.1012,0.032371,2.236805
0.306,0.0036250000000000006,0.01,0.305968,0.0936,0.028656,-3e-06
0.306,0.0036250000000000006,0.015918367346938776,0.305995,0.0936,0.028663,-1e-06
0.306,0.0036250000000000006,0.02183673469387755,0.30603,0.0937,0.028673,2.1e-05
0.306,0.0036250000000000006,0.027755102040816326,0.306075,0.0937,0.028686,0.000148
0.306,0.0036250000000000006,0.0336734693877551,0.306131,0.0937,0.028701,0.000582
0.306,0.0036250000000000006,0.03959183673469388,0.306197,0.0938,0.02872,0.001711
0.306,0.0036250000000000006,0.04551020408163265,0.306274,0.0938,0.028742,0.004185
0.306,0.0036250000000000006,0.05142857142857143,0.306361,0.0939,0.028767,0.008976
0.306,0.0036250000000000006,0.057346938775510205,0.306459,0.0939,0.028794,0.017417
0.306,0.0036250000000000006,0.06326530612244897,0.306568,0.094,0.028825,0.031189
0.306,0.0036250000000000006,0.06918367346938775,0.306687,0.0941,0.028859,0.052244
0.306,0.0036250000000000006,0.07510204081632653,0.306816,0.0942,0.028896,0.082646
0.306,0.0036250000000000006,0.08102040816326529,0.306956,0.0942,0.028936,0.124341
0.306,0.0036250000000000006,0.08693877551020407,0.307106,0.0943,0.028979,0.178895
0.306,0.0036250000000000006,0.09285714285714285,0.307266,0.0944,0.029025,0.247225
0.306,0.0036250000000000006,0.09877551020408162,0.307436,0.0945,0.029074,0.329414
0.306,0.0036250000000000006,0.1046938775510204,0.307617,0.0946,0.029126,0.424621
0.306,0.0036250000000000006,0.11061224489795918,0.307807,0.0948,0.029182,0.531148
0.306,0.0036250000000000006,0.11653061224489795,0.308008,0.0949,0.02924,0.646608
0.306,0.0036250000000000006,0.12244897959183673,0.308218,0.095,0.029302,0.768191
0.306,0.0036250000000000006,0.12836734693877552,0.308439,0.0952,0.029366,0.892948
0.306,0.0036250000000000006,0.13428571428571429,0.308669,0.0953,0.029434,1.018046
0.306,0.0036250000000000006,0.14020408163265308,0.308908,0.0955,0.029505,1.140975
0.306,0.0036250000000000006,0.14612244897959184,0.309158,0.0956,0.029579,1.259659
0.306,0.0036250000000000006,0.1520408163265306,0.309417,0.0958,0.029657,1.372514
0.306,0.0036250000000000006,0.1579591836734694,0.309685,0.0959,0.029738,1.478436
0.306,0.0036250000000000006,0.16387755102040816,0.309963,0.0961,0.029822,1.57675
0.306,0.0036250000000000006,0.16979591836734695,0.31025,0.0963,0.029909,1.667147
0.306,0.0036250000000000006,0.1757142857142857,0.310547,0.0965,0.029999,1.749602
0.306,0.0036250000000000006,0.1816326530612245,0.310852,0.0967,0.030093,1.824302
0.306,0.0036250000000000006,0.18755102040816327,0.311167,0.0969,0.03019,1.89158
0.306,0.0036250000000000006,0.19346938775510206,0.311491,0.0971,0.030291,1.951858
0.306,0.0036250000000000006,0.19938775510204082,0.311823,0.0973,0.030394,2.005599
0.306,0.0036250000000000006,0.20530612244897958,0.312165,0.0975,0.030502,2.053274
